fecha,tarea,pantalla,modelo,tokens_in,tokens_out,coste_usd,intentos,minutos,ficheros,cache_hit_pct,escalado_a_humano,checks_inejecutables,corrida,primer_intento_limpio,resultado
2026-08-29,VND-01,VND-01,deepseek-v4-flash,27574,47108,0.062592,1,5.3,app/src/screens/selling/SentOffers.module.css;app/src/screens/selling/SentOffers.tsx;app/src/screens/selling/SentOffersTable.module.css;app/src/screens/selling/SentOffersTable.tsx,99.80,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,VND-01,VND-01,deepseek-v4-flash,32518,9068,0.014554,2,0.9,app/src/screens/selling/SentOffers.module.css;app/src/screens/selling/SentOffers.tsx;app/src/screens/selling/SentOffersTable.module.css;app/src/screens/selling/SentOffersTable.tsx,84.63,no,-,-,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,66340,121348,0.161123,1,13.0,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,99.95,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,43819,36748,0.053719,2,4.3,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,75.36,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,42926,17242,0.027524,3,1.8,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,77.23,si,-,-,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,33285,40824,0.068315,1,4.6,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,1.54,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,43132,20908,0.032617,2,2.5,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,75.97,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,42977,15390,0.024720,3,1.6,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,79.22,si,-,-,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,33490,52117,0.083312,1,5.7,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,1.53,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,SRCH-01,SRCH-01,deepseek-v4-flash,43122,19105,0.029960,2,2.2,app/src/screens/search/FilterChips.module.css;app/src/screens/search/FilterChips.tsx;app/src/screens/search/ResultsTable.module.css;app/src/screens/search/ResultsTable.tsx;app/src/screens/search/SearchResults.module.css;app/src/screens/search/SearchResults.tsx,77.47,no,-,-,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-08-29,MSG-01,MSG-01,deepseek-v4-flash,19614,59154,0.086550,1,7.2,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,1.96,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,MSG-01,MSG-01,deepseek-v4-flash,26990,29056,0.041887,2,3.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,72.56,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-29,MSG-01,MSG-01,deepseek-v4-flash,26991,15951,0.024589,3,1.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,72.56,si,-,-,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,20047,38677,0.059602,1,3.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,3.19,no,-,remedicion-08-msg-con-F128,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26662,12512,0.019741,2,1.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,74.89,no,-,remedicion-08-msg-con-F128,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26420,11528,0.018335,3,1.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,75.58,si,-,remedicion-08-msg-con-F128,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,20367,50950,0.075888,1,6.2,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,3.77,no,-,remedicion-09a-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26511,8886,0.017233,2,1.0,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,54.56,no,-,remedicion-09a-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26555,8453,0.014227,3,0.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,76.16,si,-,remedicion-09a-msg-con-F131,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,20367,36082,0.047920,1,3.8,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.93,no,-,remedicion-09b-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26651,14876,0.022747,2,1.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,75.88,no,-,remedicion-09b-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26812,7146,0.012560,3,0.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,75.91,si,-,remedicion-09b-msg-con-F131,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,20367,45625,0.060517,1,5.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.93,no,-,remedicion-09c-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26063,33137,0.046539,2,3.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.09,no,-,remedicion-09c-msg-con-F131,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-30,MSG-01,MSG-01,deepseek-v4-flash,26164,12599,0.019473,3,1.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.79,si,-,remedicion-09c-msg-con-F131,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,20367,55970,0.074172,1,6.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.93,no,-,remedicion-10a-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,26060,15394,0.023117,2,1.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.10,no,-,remedicion-10a-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,26300,26003,0.037226,3,3.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.38,si,-,remedicion-10a-msg-post-fixes,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,20367,50572,0.067047,1,72.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.93,no,-,remedicion-10b-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,25897,29089,0.041122,2,3.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.59,no,-,remedicion-10b-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,26258,25737,0.036856,3,3.1,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.51,si,-,remedicion-10b-msg-post-fixes,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,20367,44289,0.058753,1,5.1,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.93,no,-,remedicion-10c-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,26004,19937,0.029089,2,2.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.26,no,-,remedicion-10c-msg-post-fixes,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-08-31,MSG-01,MSG-01,deepseek-v4-flash,26208,7003,0.012106,3,0.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.66,no,-,remedicion-10c-msg-post-fixes,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-01,MSG-01,MSG-01,deepseek-v4-flash,20842,43437,0.066344,1,4.8,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,1.84,no,-,remedicion-11a-msg-corpus-arreglado,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-01,MSG-01,MSG-01,deepseek-v4-flash,20842,45340,0.060186,1,4.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.49,no,-,remedicion-11b-msg-corpus-arreglado,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-01,MSG-01,MSG-01,deepseek-v4-flash,20842,42734,0.056746,1,5.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.49,no,-,remedicion-11c-msg-corpus-arreglado,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-01,MSG-01,MSG-01,deepseek-v4-flash,26764,10072,0.016238,2,1.1,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.48,no,-,remedicion-11c-msg-corpus-arreglado,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,21113,48316,0.072903,1,5.8,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,1.82,no,-,remedicion-12a-msg-con-F141,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,26855,13259,0.020375,2,1.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.17,no,-,remedicion-12a-msg-con-F141,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,21113,41371,0.054957,1,5.0,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.43,no,-,remedicion-12b-msg-con-F141,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,27289,14584,0.022315,2,1.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,76.92,no,-,remedicion-12b-msg-con-F141,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,21406,34863,0.054565,1,4.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,9.57,no,-,remedicion-13a-msg-con-F143,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,28031,22360,0.032743,2,2.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,76.26,no,-,remedicion-13a-msg-con-F143,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,21406,48793,0.064719,1,6.0,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.86,no,-,remedicion-13b-msg-con-F143,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,21406,53942,0.071516,1,6.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.86,no,-,remedicion-13c-msg-con-F143,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-03,MSG-01,MSG-01,deepseek-v4-flash,28209,6246,0.011551,2,0.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,75.78,no,-,remedicion-13c-msg-con-F143,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21564,37831,0.059261,1,4.8,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,1.78,no,-,remedicion-14a-msg-con-F144,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,27287,6682,0.011666,2,0.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.81,no,-,remedicion-14a-msg-con-F144,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21564,60702,0.080454,1,7.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.72,no,-,remedicion-14b-msg-con-F144,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21564,53296,0.070678,1,6.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.72,no,-,remedicion-14c-msg-con-F144,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,57216,0.084784,1,6.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,3.53,no,-,remedicion-15a-msg-con-F145,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,55239,0.073232,1,7.2,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.88,no,-,remedicion-15b-msg-con-F145,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,21326,0.028467,1,2.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.88,no,-,remedicion-15c-msg-con-F145,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,35129,0.046687,1,4.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.88,no,-,remedicion-16a-msg-replica-de-15,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,27579,8190,0.013676,2,0.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,78.90,no,-,remedicion-16a-msg-replica-de-15,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,47886,0.063526,1,5.8,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.88,no,-,remedicion-16b-msg-replica-de-15,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,21787,48399,0.064203,1,5.9,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.88,no,-,remedicion-16c-msg-replica-de-15,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-04,MSG-01,MSG-01,deepseek-v4-flash,28000,15296,0.023241,2,1.6,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,77.71,no,-,remedicion-16c-msg-replica-de-15,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-05,MSG-01,MSG-01,deepseek-v4-flash,22155,47532,0.071836,1,6.1,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,6.93,no,-,remedicion-17a-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-05,MSG-01,MSG-01,deepseek-v4-flash,22155,32706,0.043487,1,4.2,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.95,no,-,remedicion-17b-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-05,MSG-01,MSG-01,deepseek-v4-flash,22155,49660,0.065866,1,6.0,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.95,no,-,remedicion-17c-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-05,MSG-01,MSG-01,deepseek-v4-flash,22155,64102,0.084929,1,8.2,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.95,no,-,remedicion-17d-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-05,MSG-01,MSG-01,deepseek-v4-flash,22155,52819,0.070036,1,6.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.95,no,-,remedicion-17e-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,22102,36290,0.057628,1,2.4,app/src/screens/messages/ThreadList.tsx,0.00,no,-,remedicion-18a-msg-n5,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,30856,7428,0.014003,2,0.4,app/src/screens/messages/ThreadList.tsx,71.35,no,-,remedicion-18a-msg-n5,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,30853,6972,0.013345,3,0.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,71.77,no,-,remedicion-18a-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
